326.00	316.00	438.00	316.00	445.00	467.00	333.00	467.00
326.06	316.10	437.75	316.07	444.91	466.87	333.22	466.90
326.10	316.09	437.72	316.33	444.63	466.99	333.01	466.75
326.08	316.13	437.84	316.13	444.71	466.79	332.96	466.79
326.10	316.08	437.69	316.18	444.67	466.95	333.08	466.85
326.13	316.12	437.62	316.05	444.60	466.75	333.11	466.82
326.08	316.07	437.70	316.31	444.61	467.22	332.99	466.98
326.04	316.05	437.80	316.25	444.93	467.38	333.17	467.18
326.05	316.05	437.81	316.25	444.86	467.31	333.11	467.11
326.11	316.16	437.87	315.89	444.82	466.37	333.06	466.64
326.07	316.09	437.76	316.16	444.82	467.00	333.13	466.93
326.04	316.03	437.93	316.20	445.03	467.22	333.13	467.05
326.11	316.11	437.60	316.25	444.51	466.98	333.02	466.84
326.08	316.12	437.70	316.19	444.76	466.85	333.14	466.78
326.06	316.09	437.89	316.12	444.98	466.82	333.15	466.79
326.05	316.02	437.88	316.36	444.86	467.60	333.03	467.26
326.04	316.08	438.00	316.18	445.06	466.95	333.10	466.85
326.07	316.08	437.86	316.11	444.92	466.92	333.13	466.88
326.10	316.13	437.79	315.93	444.88	466.41	333.19	466.61
326.08	316.09	437.80	316.26	444.82	466.92	333.10	466.75
326.05	316.09	437.84	316.19	445.04	467.00	333.25	466.89
326.05	316.06	437.84	316.16	445.04	467.04	333.25	466.94
326.05	316.02	437.91	316.43	444.93	467.56	333.07	467.15
326.07	316.12	437.90	316.02	444.99	466.68	333.16	466.78
326.09	316.11	437.85	315.80	444.94	466.46	333.18	466.77
326.12	316.10	437.71	316.10	444.66	466.76	333.07	466.76
326.08	316.11	437.77	316.01	444.86	466.67	333.17	466.77
326.05	316.05	437.98	316.15	445.14	466.96	333.21	466.85
326.10	316.15	437.76	316.01	444.78	466.53	333.12	466.67
326.09	316.10	437.88	316.03	444.87	466.80	333.07	466.87
326.11	316.14	437.56	316.11	444.58	466.66	333.13	466.69
326.06	316.08	437.85	316.15	444.94	466.84	333.15	466.78
326.10	316.12	437.82	316.02	444.88	466.53	333.16	466.64
326.10	316.13	437.62	316.16	444.50	466.90	332.98	466.86
326.06	316.06	437.75	316.37	444.84	467.35	333.15	467.04
326.05	316.09	437.88	316.19	444.93	466.96	333.11	466.86
326.10	316.14	437.82	316.00	444.74	466.59	333.01	466.73
326.11	316.14	437.77	316.00	444.79	466.48	333.13	466.62
326.05	316.05	437.74	316.53	444.69	467.47	333.00	467.00
326.07	316.05	437.83	316.22	444.99	467.02	333.23	466.85
326.05	316.07	437.91	316.31	444.86	467.26	333.00	467.02
326.04	316.05	437.97	316.25	445.13	467.13	333.20	466.93
326.05	316.07	438.01	316.17	445.07	466.87	333.11	466.77
326.05	316.09	437.94	316.02	445.18	466.72	333.29	466.79
326.08	316.13	437.70	316.13	444.76	466.83	333.14	466.83
326.05	316.06	437.98	316.03	445.11	466.97	333.18	467.01
326.10	316.09	437.62	316.23	444.60	466.99	333.08	466.86
326.01	316.05	438.07	316.22	445.27	467.17	333.21	467.00
326.07	316.06	437.83	316.20	444.92	467.07	333.16	466.94
326.02	316.03	438.02	316.17	445.18	467.33	333.18	467.19
326.06	316.07	437.82	316.21	444.84	467.08	333.08	466.95
326.06	316.05	437.68	316.46	444.70	467.41	333.08	467.00
326.05	316.04	437.81	316.28	444.79	467.48	333.03	467.24
326.10	316.14	437.76	315.94	444.74	466.56	333.08	466.76
326.04	316.07	437.97	316.14	445.06	467.01	333.13	466.95
326.07	316.06	437.79	316.37	444.74	467.35	333.02	467.04
326.08	316.09	437.87	316.23	444.78	467.03	332.99	466.89
326.06	316.09	437.68	316.29	444.81	467.21	333.19	467.00
326.03	316.04	438.03	316.28	445.08	467.33	333.09	467.10
326.08	316.08	437.87	316.01	444.96	466.82	333.17	466.88
326.02	316.04	437.91	316.38	445.11	467.33	333.22	466.99
326.08	316.11	437.84	315.97	444.86	466.71	333.10	466.84
326.05	316.06	437.88	316.33	444.90	467.35	333.07	467.08
326.06	316.11	437.89	316.01	445.01	466.67	333.19	466.77
326.05	316.05	437.81	316.49	444.79	467.37	333.03	466.93
326.05	316.01	437.81	316.52	444.83	467.65	333.07	467.14
326.08	316.08	437.84	316.15	444.82	466.95	333.06	466.88
326.05	316.09	437.91	316.16	445.04	466.93	333.18	466.86
326.08	316.10	437.77	316.17	444.79	466.94	333.10	466.87
326.06	316.11	437.85	316.11	444.94	466.91	333.15	466.91
326.05	316.05	437.94	316.19	445.11	467.06	333.21	466.93
326.05	316.07	437.84	316.27	444.83	467.19	333.03	466.98
326.08	316.11	437.74	316.04	444.83	466.77	333.17	466.84
326.07	316.10	437.93	316.00	445.02	466.66	333.16	466.76
326.03	316.07	437.99	315.97	445.37	466.70	333.41	466.80
326.06	316.10	437.99	315.90	445.15	466.52	333.22	466.72
326.04	316.04	437.90	316.38	444.99	467.40	333.13	467.06
326.08	316.05	437.74	316.36	444.76	467.27	333.10	466.96
326.10	316.10	438.03	315.86	445.08	466.41	333.16	466.65
326.02	316.03	438.02	316.37	445.11	467.35	333.11	467.01
326.05	316.06	437.91	316.23	445.00	467.18	333.14	467.01
326.07	316.03	437.76	316.40	444.78	467.53	333.09	467.16
326.06	316.04	437.95	316.31	444.94	467.33	333.04	467.06
326.06	316.02	437.92	316.60	444.90	467.58	333.04	467.00
326.04	316.01	438.10	316.28	445.30	467.34	333.24	467.07
326.07	316.03	438.03	316.17	445.12	467.01	333.16	466.87
326.02	315.99	438.12	316.26	445.39	467.35	333.29	467.08
326.04	316.04	438.14	316.18	445.23	467.20	333.13	467.06
326.09	316.07	437.92	316.27	444.90	467.08	333.07	466.87
326.06	316.04	437.89	316.24	445.05	467.23	333.22	467.02
326.06	316.00	437.99	316.48	445.01	467.57	333.08	467.09
326.02	315.98	438.19	316.42	445.31	467.59	333.15	467.14
326.04	316.01	438.04	316.21	445.31	467.31	333.31	467.10
326.10	316.02	437.86	316.33	444.73	467.42	332.98	467.11
326.09	316.08	437.92	315.98	445.12	466.64	333.29	466.74
326.09	316.07	437.85	316.17	444.87	467.01	333.11	466.91
326.07	316.03	438.10	316.10	445.30	467.05	333.27	466.98
326.03	316.00	438.13	316.31	445.33	467.33	333.23	467.02
326.06	316.00	438.02	316.31	445.15	467.36	333.19	467.06
326.04	316.00	438.04	316.44	445.13	467.61	333.13	467.16
326.10	316.09	437.89	316.09	444.84	466.75	333.05	466.75
326.08	316.05	438.04	316.15	444.99	467.03	333.03	466.93
326.07	316.05	438.03	316.25	445.05	467.02	333.09	466.82
326.06	316.06	438.06	316.13	445.22	466.93	333.22	466.86
326.08	316.10	438.11	315.96	445.06	466.62	333.03	466.76
326.01	315.99	438.14	316.23	445.49	467.25	333.35	467.01
326.05	315.99	438.08	316.30	445.21	467.39	333.18	467.08
326.02	316.00	438.02	316.48	445.14	467.68	333.15	467.20
326.07	316.07	437.96	316.14	444.95	467.12	333.05	467.05
326.10	316.05	437.82	316.22	444.88	467.10	333.16	466.93
326.07	316.05	438.10	315.95	445.34	466.68	333.31	466.78
326.13	316.11	437.79	316.08	444.73	466.77	333.08	466.81
326.01	315.99	438.18	316.19	445.38	467.39	333.21	467.19
326.04	316.01	438.17	316.15	445.41	467.13	333.28	466.99
326.07	316.05	438.13	316.12	445.30	466.78	333.23	466.71
326.10	316.02	437.96	316.09	445.05	467.04	333.19	466.97
326.09	315.97	437.92	316.31	444.94	467.51	333.11	467.17
326.08	315.97	438.04	316.45	444.99	467.68	333.03	467.21
