414.00	467.00	465.00	464.00	466.00	488.00	415.00	491.00
413.95	466.96	464.96	463.96	466.06	488.04	415.04	491.05
413.96	466.95	464.94	463.91	466.11	488.09	415.07	491.07
413.88	466.91	464.90	463.88	466.13	488.10	415.18	491.11
413.89	466.88	464.92	463.87	466.08	488.12	415.11	491.14
413.84	466.86	464.89	463.84	466.15	488.15	415.12	491.19
413.88	466.85	464.90	463.81	466.14	488.17	415.16	491.19
413.83	466.84	464.78	463.83	466.23	488.19	415.20	491.23
413.85	466.87	464.73	463.82	466.36	488.23	415.19	491.24
413.90	466.84	464.85	463.79	466.17	488.23	415.13	491.24
413.89	466.83	464.84	463.78	466.22	488.24	415.14	491.25
413.88	466.82	464.79	463.77	466.24	488.27	415.19	491.26
413.88	466.82	464.78	463.76	466.25	488.26	415.21	491.27
413.85	466.80	464.79	463.77	466.25	488.25	415.17	491.30
413.90	466.83	464.76	463.78	466.33	488.28	415.17	491.29
413.85	466.81	464.78	463.76	466.26	488.27	415.22	491.26
413.85	466.81	464.72	463.78	466.35	488.28	415.24	491.29
413.90	466.81	464.85	463.75	466.20	488.27	415.13	491.27
413.84	466.79	464.83	463.74	466.25	488.25	415.23	491.28
413.83	466.79	464.82	463.74	466.28	488.28	415.21	491.29
413.79	466.80	464.73	463.75	466.35	488.29	415.25	491.30
413.86	466.81	464.76	463.76	466.29	488.29	415.17	491.29
413.85	466.79	464.80	463.73	466.23	488.28	415.20	491.29
413.80	466.80	464.74	463.75	466.34	488.28	415.23	491.30
413.90	466.81	464.78	463.75	466.28	488.29	415.21	491.28
413.86	466.80	464.76	463.74	466.29	488.29	415.23	491.28
413.81	466.80	464.78	463.73	466.28	488.28	415.24	491.27
413.83	466.79	464.85	463.73	466.23	488.26	415.24	491.26
413.80	466.80	464.75	463.75	466.33	488.27	415.23	491.29
413.86	466.81	464.76	463.75	466.31	488.29	415.22	491.29
413.83	466.80	464.76	463.74	466.31	488.29	415.20	491.31
413.90	466.82	464.85	463.73	466.23	488.27	415.17	491.27
413.84	466.80	464.78	463.73	466.27	488.29	415.22	491.29
413.92	466.82	464.83	463.74	466.27	488.29	415.15	491.29
413.87	466.80	464.75	463.75	466.31	488.30	415.19	491.31
413.80	466.80	464.78	463.75	466.32	488.28	415.22	491.28
413.82	466.82	464.68	463.75	466.39	488.30	415.28	491.29
413.85	466.79	464.79	463.75	466.27	488.28	415.24	491.29
413.82	466.78	464.80	463.74	466.21	488.25	415.26	491.30
413.84	466.80	464.75	463.77	466.28	488.27	415.22	491.30
413.76	466.80	464.76	463.75	466.29	488.25	415.28	491.26
413.82	466.80	464.77	463.72	466.30	488.28	415.25	491.29
413.82	466.80	464.77	463.74	466.32	488.29	415.23	491.29
413.85	466.78	464.86	463.73	466.18	488.26	415.19	491.28
413.86	466.80	464.81	463.75	466.23	488.28	415.15	491.29
413.80	466.78	464.80	463.73	466.26	488.26	415.22	491.28
413.83	466.78	464.84	463.72	466.22	488.28	415.21	491.28
413.81	466.79	464.75	463.74	466.29	488.28	415.28	491.29
413.79	466.78	464.80	463.72	466.26	488.27	415.25	491.29
413.84	466.78	464.90	463.72	466.21	488.28	415.19	491.28
413.85	466.80	464.80	463.75	466.25	488.28	415.20	491.28
413.88	466.80	464.82	463.74	466.22	488.28	415.20	491.29
413.78	466.80	464.76	463.76	466.33	488.27	415.24	491.28
413.88	466.81	464.77	463.77	466.28	488.27	415.17	491.30
413.83	466.81	464.74	463.76	466.30	488.27	415.22	491.28
413.82	466.78	464.76	463.76	466.27	488.28	415.20	491.29
413.87	466.79	464.83	463.75	466.22	488.27	415.17	491.28
413.81	466.80	464.79	463.76	466.31	488.27	415.21	491.27
413.83	466.79	464.76	463.75	466.27	488.28	415.19	491.31
413.77	466.79	464.73	463.76	466.31	488.26	415.28	491.29
413.85	466.78	464.85	463.73	466.22	488.27	415.24	491.26
413.87	466.80	464.78	463.76	466.29	488.28	415.20	491.30
413.79	466.80	464.79	463.73	466.30	488.28	415.23	491.28
413.84	466.80	464.81	463.75	466.23	488.25	415.24	491.28
413.83	466.80	464.78	463.74	466.29	488.27	415.25	491.29
413.78	466.82	464.68	463.79	466.40	488.28	415.23	491.30
413.81	466.79	464.78	463.76	466.26	488.26	415.22	491.27
413.82	466.80	464.73	463.77	466.33	488.29	415.22	491.30
413.85	466.81	464.75	463.75	466.32	488.29	415.21	491.30
413.85	466.79	464.81	463.74	466.24	488.28	415.21	491.29
413.82	466.79	464.81	463.75	466.22	488.25	415.24	491.28
413.83	466.80	464.74	463.75	466.29	488.29	415.22	491.29
413.87	466.80	464.81	463.74	466.26	488.29	415.19	491.28
413.82	466.79	464.78	463.73	466.29	488.28	415.25	491.29
413.85	466.78	464.82	463.73	466.19	488.27	415.19	491.28
413.83	466.80	464.73	463.74	466.33	488.29	415.25	491.30
413.83	466.80	464.76	463.75	466.30	488.28	415.23	491.29
413.84	466.80	464.74	463.76	466.32	488.29	415.20	491.32
413.84	466.79	464.84	463.74	466.24	488.26	415.21	491.27
413.81	466.78	464.82	463.74	466.25	488.27	415.21	491.30
413.82	466.80	464.77	463.74	466.35	488.28	415.26	491.28
413.79	466.80	464.75	463.73	466.29	488.27	415.28	491.28
413.83	466.81	464.73	463.76	466.34	488.29	415.21	491.30
413.89	466.80	464.79	463.74	466.27	488.29	415.19	491.30
413.91	466.79	464.86	463.74	466.22	488.29	415.15	491.29
413.79	466.80	464.72	463.74	466.35	488.29	415.28	491.30
